露營場名稱,縣市別,鄉/鎮/市/區,經度,緯度,地址,電話,手機,網站
悠閒時光小本營,苗栗縣,西湖鄉,120.765268,24.53081,五湖村16鄰216號,,915809965,https://www.facebook.com/people/%E6%82%A0%E9%96%92%E6%99%82%E5%85%89%E5%B0%8F%E6%9C%AC%E7%87%9F/100082581000395/
義芳農場,苗栗縣,西湖鄉,120.782454,24.541678,368苗栗縣西湖鄉11鄰9號,37920715,,https://www.yi-farm.com/
山林野地露營區,苗栗縣,卓蘭鎮,120.817855,24.333422,西坪里109-21號,,911118383,https://www.xiping.tw/
水玉妮光,苗栗縣,卓蘭鎮,120.81781,24.333517,苗栗縣卓蘭鎮西坪里109-21號,,911118383,https://hostel.url.com.tw/Mhome/showRoom/3375
有里日子露營區,苗栗縣,卓蘭鎮,120.818014,24.333217,西坪段 103-2地號,,905136782,https://www.facebook.com/Ulivingu/?locale=zh_TW
森日快樂露營區,苗栗縣,卓蘭鎮,120.8229518,24.33220929,西坪里西坪36之29號,,912962888,https://www.facebook.com/HBDCAMP/?locale=zh_TW
鳥阿舍家園,苗栗縣,卓蘭鎮,120.84895,24.35279,景山段 542地號,,928997347,
逸香園休閒莊園,苗栗縣,卓蘭鎮,120.876811,24.33202,坪林里坪林8鄰87號,222527966,916688120,https://www.easycamp.com.tw/Store_1702.html
Glamping Hygge Hill山野森活,苗栗縣,卓蘭鎮,120.832565,24.328285,苗栗縣卓蘭鎮西坪里3鄰西坪33-1號,425895858,,https://www.glampinghyggehill.com.tw/tw/about
自然圈農場,苗栗縣,卓蘭鎮,120.821362,24.332785,苗栗縣卓蘭鎮西坪里西坪36-20號,,928691919,https://www.facebook.com/lofiland/
漁光中露營區,苗栗縣,卓蘭鎮,120.83411,24.32566,,,955860868,
緣野營客,苗栗縣,卓蘭鎮,120.87626,24.33049,苗栗縣卓蘭鎮坪林里9鄰103號,,965118565,https://m.icamping.app/store/cyyk391
遇見露營區,苗栗縣,卓蘭鎮,120.85363,24.30494,369苗栗縣卓蘭鎮內灣130之1號,,922653917,
小森時光農場,苗栗縣,卓蘭鎮,120.847627,24.324903,西坪里2鄰10號東側,,921557116,https://www.facebook.com/jeandon1216/
代觀山湖畔農場露營區,苗栗縣,卓蘭鎮,120.84825,24.35233,苗栗縣卓蘭鎮景山119-3號,,928997347,https://www.facebook.com/daiguanshan.1962/?locale=zh_TW
寨酌然野奢莊園,苗栗縣,卓蘭鎮,120.8282217,24.3336076,苗栗縣卓蘭鎮西坪里43-20號,,989981285,http://modolcr.swmall.com.tw
小白屋農園,苗栗縣,卓蘭鎮,120.845573,24.317292,老庄17鄰147之15號,,935302257,https://www.easycamp.com.tw/Store_2437.html
頤生園,苗栗縣,卓蘭鎮,120.89141,24.32796,坪林里坪林99-9號,,931228080,https://www.facebook.com/p/%E9%A0%A4%E7%94%9F%E5%9C%92%E9%9C%B2%E7%87%9F%E5%8D%80-100088882152792/
林麗玲,苗栗縣,卓蘭鎮,120.8217,24.33526,,,921326936,
小巷清風,苗栗縣,卓蘭鎮,120.816004,24.337702,西坪里西坪109之8號1樓,,965610360,https://www.facebook.com/lealleyautocamp/
1961的星空,苗栗縣,卓蘭鎮,120.83541,24.32708,西坪里3鄰西坪27-1號,,976165235,
桃花源露營區,苗栗縣,卓蘭鎮,120.8890796,24.32959115,坪林里8鄰98號,425921072,,https://m.icamping.app/store/thy244
橘舍三食,苗栗縣,卓蘭鎮,120.828575,24.332853,西坪里西坪43-15號,,966511591,https://www.orangefarmhouse3.tw/
滝貓谷-山林漫遊渡假村,苗栗縣,卓蘭鎮,120.875938,24.342246,坪林25-1號,,928121677,https://www.facebook.com/longmaovalley25?mibextid=LQQJ4d
自然風情,苗栗縣,卓蘭鎮,120.781314,24.332446,苗栗縣卓蘭鎮西坪里西坪134之7號,425898080,,https://naturalview.tw/h/Index?key=v88kb
流壁下10.5k露營區,苗栗縣,卓蘭鎮,120.886233,24.324286,369苗栗縣卓蘭鎮坪林里 113之9號,,933413086,https://website-2574047208101526925132-campground.business.site/
東耕露營地,苗栗縣,卓蘭鎮,120.815432,24.332235,苗栗縣卓蘭鎮西坪里9鄰109-37號,,933865939,https://www.facebook.com/donggengcamping/
333露營區,苗栗縣,卓蘭鎮,120.841257,24.340288,雙連道路33之3號,,910567118,https://www.facebook.com/p/333%E9%9C%B2%E7%87%9F%E5%8D%80camping-100084316220737/?locale=zh_TW
松山露營區,苗栗縣,卓蘭鎮,120.820138,24.33074,苗栗縣卓蘭鎮松山農路,,938476970,
兩朵雲露營區,苗栗縣,卓蘭鎮,120.803805,24.336199,西坪125之3號,,937211579,
怡心園歡樂露營區,苗栗縣,卓蘭鎮,120.831594,24.332993,苗栗縣卓蘭鎮西坪里西坪4鄰43之6號,,911556301,https://www.facebook.com/gogoecu/
原高露營區,苗栗縣,南庄鄉,120.9739069,24.52271089,苗栗縣南庄鄉大湳,,958934936,https://m.icamping.app/store/yg705
紅毛印象露營窩,苗栗縣,南庄鄉,120.97533,24.54175,蓬萊村紅毛館五鄰66號,,937465062,https://www.easycamp.com.tw/Store_1644.html
杉彩露營區,苗栗縣,南庄鄉,120.975905,24.535679,"14之1號, 南庄鄉苗栗縣353",,,https://www.facebook.com/pages/category/Campground/%E6%9D%89%E5%BD%A9%E9%9C%B2%E7%87%9F%E5%8D%80-1204456929679182/
山川密境露營區,苗栗縣,南庄鄉,121.01898,24.59644,東江1鄰9號1鄰2-6號,,926955971,http://www.33camping.com/
南苑渡假莊園,苗栗縣,南庄鄉,120.99649,24.57504,苗栗縣南庄鄉南江村小東河21號,"37,821,850,037,825,700",,https://nanyuanmanor.com/
啊露吧Camping聖地,苗栗縣,南庄鄉,120.9774,24.557124,蓬萊村2鄰紅毛館35號,,911902992,https://www.facebook.com/p/%E5%95%8A-%E9%9C%B2%E5%90%A7Camping%E8%81%96%E5%9C%B0-ChinUp-Cafe-100076319873510/
河岸星空露營地,苗栗縣,南庄鄉,120.989845,24.58098,苗栗縣南庄鄉南江村小東河14鄰8-1號,,926218982,https://riverstar-camp.com/
半是青山半白雲露營區,苗栗縣,南庄鄉,120.974294,24.553886,苗栗縣南庄鄉蓬萊村3鄰紅毛館41號,,905293319,https://www.facebook.com/lordcamping/
南洋62之森(新百香農場民宿),苗栗縣,南庄鄉,120.997788,24.574045,南江村小東河23號,37821850,935292827,https://baeshi.com.tw/index.php/camping
有鬼露營區,苗栗縣,南庄鄉,121.025976,24.54064,苗栗縣南庄鄉東河村鹿場部落24鄰13-5號,37824232,,https://www.easycamp.com.tw/Store_2204.html
山居蘭園民宿,苗栗縣,南庄鄉,120.98835,24.61694,四灣77號,,978830968,https://bnb.many30.com/
一畝田(蓮花帳系列),苗栗縣,南庄鄉,120.973199,24.544092,篷萊村5鄰64-2號,,976281182,https://www.easycamp.com.tw/Store_2372.html
如是露營區,苗栗縣,南庄鄉,120.96846,24.53888,蓬萊村8鄰142-18號,,932155247,
仁心茶園露營區,苗栗縣,南庄鄉,121.021288,24.530059,苗栗縣南庄鄉東河村24鄰鹿場28號,,920486270,https://www.easycamp.com.tw/Store_2621.html
春友彩虹露營區,苗栗縣,南庄鄉,121.003761,24.612719,苗栗縣南庄鄉東村17 鄰 111 號,,966096816,https://www.easycamp.com.tw/Store_2207.html
德佬露營區,苗栗縣,南庄鄉,121.026963,24.538821,苗栗縣南庄鄉東河村鹿場,,933494641,https://www.facebook.com/pages/%E5%BE%B7%E4%BD%AC%E9%9C%B2%E7%87%9F%E5%8D%80/258660748010392
加里山登山口森林露營區,苗栗縣,南庄鄉,121.024822,24.527285,苗栗縣南庄鄉東河村鹿場24鄰19-20號,,938078265,https://www.facebook.com/%E5%8A%A0%E9%87%8C%E5%B1%B1%E7%99%BB%E5%B1%B1%E5%8F%A3%E6%A3%AE%E6%9E%97%E9%9C%B2%E7%87%9F%E5%8D%80-1793112290941021/
司焉慕,苗栗縣,南庄鄉,121.05386,24.59753,,,972109335,https://www.facebook.com/sym565/
裕見生活,苗栗縣,南庄鄉,121.006798,24.596533,南江村3鄰東江38之12號,37821188,,https://www.facebook.com/yumountainlife/
轉個彎露營,苗栗縣,南庄鄉,121.02042,24.53535,東河村鹿場24鄰19-12號,,982388928,https://m.icamping.app/store/jgw475
星星杉丘露營地,苗栗縣,南庄鄉,120.999995,24.570637,南江村14鄰小東河,,988020657,https://www.facebook.com/starshillcampsite/
慕木露營區,苗栗縣,南庄鄉,121.019076,24.53525,,,918530305,
星原谷露營區,苗栗縣,南庄鄉,120.997639,24.590222,南江村里金館8鄰25號,,937300250,https://starvalley.camp/
水與樹莊園,苗栗縣,南庄鄉,120.985779,24.566627,南江村18鄰長崎下9號,,966551665,https://www.facebook.com/watertreemanor/
知泉露營區,苗栗縣,南庄鄉,120.969189,24.538081,蓬萊村8鄰139號,37673877,921370718,http://campe.idv.tw/
清景農場,苗栗縣,南庄鄉,120.973743,24.559216,鄉蓬萊村紅毛館30號,37821040,,https://www.facebook.com/love.30camp.farm/
木堡樂親子休閒露營區,苗栗縣,南庄鄉,121.0121,24.63708,,,932667545,
鳳凰谷露營區,苗栗縣,南庄鄉,121.00631,24.6246,田美村7鄰田美125-1號,,912123414,https://m.icamping.app/store/nzfhg119
三角湖森系露營場,苗栗縣,南庄鄉,121.04745,24.59522,,,989080377,
日杉林露營區,苗栗縣,南庄鄉,121.0427,24.61614,苗栗縣南庄鄉東河村11鄰橫屏背8之1號,,930267311,https://www.facebook.com/sunsun.camping/
槌球趣露營區,苗栗縣,南庄鄉,120.988797,24.579055,南江20鄰21號,,934279132,https://www.facebook.com/groups/907749666900182/
田美虹橋露營區,苗栗縣,南庄鄉,121.010213,24.633804,苗栗縣南庄鄉員林獅頭山道23號,,937958121,https://www.facebook.com/twcampin/
拉瓦露營區,苗栗縣,南庄鄉,121.026629,24.539772,苗栗縣南庄鄉鹿場聯絡道路24鄰11號,,911819898,https://www.facebook.com/LawaCamp/
達喇改露營區,苗栗縣,南庄鄉,121.027433,24.538104,東河村24鄰鹿場部落內,925032115,938429121,https://www.facebook.com/dalagai/
陶然山莊,苗栗縣,南庄鄉,120.962299,24.535236,苗栗縣南庄鄉蓬萊村42份8-5號,37823015,,https://nzt.mmweb.tw/
岩岩露營區,苗栗縣,南庄鄉,120.998555,24.605269,353苗栗縣南庄鄉環清路25之1號,,933461465,https://m.facebook.com/0933461465ROCK/
河畔露營區,苗栗縣,南庄鄉,120.989704,24.580536,南江村14鄰小東河8-1號,935311353,988252939,https://m.icamping.app/store/njhp398
向天湖露營區,苗栗縣,南庄鄉,121.03141,24.57892,東河村向天湖17鄰18號,,935635716,https://www.campingmap.com.tw/listings/xiangtian-lake-campsite--miaoli-county
赫利豐岳,苗栗縣,南庄鄉,120.99321,24.60539,西村11鄰大屋坑32之6號,,986676099,
南庄林泉露營區,苗栗縣,南庄鄉,120.98688,24.57255,苗栗縣南庄鄉南江村17鄰福南30號,,953973153,https://camping.many30.com/
帆船村露營區,苗栗縣,南庄鄉,120.98844,24.57205,南江村南江8-1號,,901456988,
南山傳奇露營區,苗栗縣,南庄鄉,120.970857,24.525127,大湳連絡道路二,,910001542,https://www.easycamp.com.tw/Store_2208.html
初心露營區,苗栗縣,南庄鄉,120.9848,24.52995,,,985380799,https://www.facebook.com/people/%E5%88%9D%E5%BF%83%E9%9C%B2%E7%87%9F%E5%8D%80/100064075595487/
夢田莊園露營區,苗栗縣,南庄鄉,120.99696,24.635022,,,,
翰爸的家,苗栗縣,南庄鄉,120.96492,24.52105,蓬萊段1-2、1-3地號,,936454869,https://www.facebook.com/people/%E7%BF%B0%E7%88%B8%E7%9A%84%E5%AE%B6/100064162326554/
木偶精靈休閒農莊,苗栗縣,南庄鄉,120.993918,24.631237,苗栗縣南庄鄉南富村18村四灣47-17號,,921693380,https://camp.many30.com/
搭漾露營區,苗栗縣,南庄鄉,121.026089,24.539649,東河村24鄰鹿場13號,,919825527,https://www.facebook.com/kaotayal
蘿菈松靜露營區,苗栗縣,南庄鄉,121.04005,24.559846,東河村21鄰石壁22號,,966536037,https://m.icamping.app/store/llsj104
巴卡的天空,苗栗縣,南庄鄉,120.97198,24.52488,蓬萊村14大湳30-16號,,919655144,https://m.icamping.app/store/bkdtk079
哈洛客露營區,苗栗縣,南庄鄉,121.05214,24.6069,東河農路137號,,975024555,https://www.facebook.com/Hororok.camp/
南庄露露,苗栗縣,南庄鄉,120.983186,24.572404,苗栗縣南庄鄉南江村19鄰8-1號,,921666783,https://www.facebook.com/%E5%8D%97%E5%BA%84%E9%9C%B2%E9%9C%B2-x-Lulu-Camping-1440942022883508/
撒萬露營區,苗栗縣,南庄鄉,120.976019,24.522241,苗栗縣南庄鄉紅毛館14鄰30號,,938933900,https://m.icamping.app/store/sw426
吻吻 bun bun 露營區,苗栗縣,南庄鄉,121.02118,24.52895,苗栗縣南庄鄉東河村鹿場部落24鄰鹿場16號,37825785,915880427,https://www.facebook.com/people/%E5%90%BB%E5%90%BBbun-bun%E9%9C%B2%E7%87%9F%E5%8D%80/100063930373992/
川夏野奢露營區,苗栗縣,南庄鄉,120.9856,24.57387,南江村17鄰福南50-1號,37821595,938679221,
南庄山河苑露營區,苗栗縣,南庄鄉,120.98841,24.5756,南江村福南24-1號,,938263802,https://www.facebook.com/sunlightCamp/?locale=zh_TW
森露台野營場,苗栗縣,南庄鄉,121.04217,24.60464,,,921295867,
金達鹿,苗栗縣,南庄鄉,121.025806,24.534304,東河村向天湖17鄰18號,,925577189,https://www.facebook.com/p/%E5%90%91%E5%A4%A9%E6%B9%96%E9%9C%B2%E7%87%9F%E5%8D%80-61554982063718/
南庄麒麟山露營區,苗栗縣,南庄鄉,120.972262,24.522784,南江村小東河11號,,916062830,https://www.easycamp.com.tw/Store_2356.html
逍遙居山庄,苗栗縣,南庄鄉,121.018822,24.627894,苗栗縣南庄鄉獅山村150號之16,,975556333,http://play.many30.com/
日和山丘露營區,苗栗縣,南庄鄉,120.96791,24.53168,,,931535792,https://www.facebook.com/people/%E6%97%A5%E5%92%8C%E5%B1%B1%E4%B8%98%E9%9C%B2%E7%87%9F%E5%9C%B0-niniyama-camping/100054611462331/
鹿場斜坑民宿露營區,苗栗縣,南庄鄉,121.027733,24.54005,苗栗縣南庄鄉鹿場部落,,912619636,https://www.facebook.com/%E9%B9%BF%E5%A0%B4%E6%96%9C%E5%9D%91%E6%AF%94%E9%BB%9B%E9%9C%B2%E7%87%9F%E5%8D%80-1061412917230399/
長青露營區,苗栗縣,南庄鄉,120.987205,24.574007,苗栗縣南庄鄉南江村福南23鄰25-1號,,972297322,https://www.easycamp.com.tw/Store_1813.html
蓬萊灣露營區,苗栗縣,南庄鄉,120.985228,24.564221,南江村長崎下18鄰13之3,,966717287,https://www.easycamp.com.tw/Store_2411.html
星晨露營區,苗栗縣,南庄鄉,121.004749,24.633189,田美村12鄰四灣47之5號,,921102925,https://www.starmorning.com.tw/
秘境露營,苗栗縣,南庄鄉,120.984876,24.567925,,,937888266,https://www.facebook.com/%E7%A7%98%E5%A2%83%E9%9C%B2%E7%87%9Fpart2-1935412963350944/
食水窩露營區,苗栗縣,南庄鄉,121.027168,24.626368,苗栗縣南庄鄉獅山村7鄰5之6號,,928972876,https://www.easycamp.com.tw/Store_2203.html
松濤意境,苗栗縣,南庄鄉,120.99652,24.6105,田美村15鄰四灣90-1號,,919676258,https://www.facebook.com/%E6%9D%BE%E6%BF%A4%E6%84%8F%E5%A2%83%E9%9C%B2%E7%87%9F-1727374790815411/
南庄慢生活露營區,苗栗縣,南庄鄉,121.01842,24.61733,田美村4鄰72-6號,,922169700,https://www.easycamp.com.tw/Store_2321.html
上長崎露營區,苗栗縣,南庄鄉,120.985439,24.56426,南江村18鄰長崎下13之3號（此為商號所在地）,,966717287,
晨境森林,苗栗縣,南庄鄉,120.9757543,24.5515981,北獅里蓬萊村4鄰紅毛館46號,33243199,912071226,https://m.icamping.app/store/cjsl280
東風營地,苗栗縣,南庄鄉,120.978377,24.559088,苗栗縣南庄鄉蓬萊村2鄰24號,,910585224,https://www.facebook.com/profile.php?id=100063718124215
山窩露營地,苗栗縣,南庄鄉,121.01307,24.62614,獅山村田美22-3號,,935343130,https://www.facebook.com/%E5%B1%B1%E7%AA%A9-448965415308185/
高山青露營區,苗栗縣,南庄鄉,120.976026,24.52223,苗栗縣南庄鄉蓬萊村14鄰30號,,958934936,https://www.facebook.com/MountainsAreGreen/
森之奧,苗栗縣,南庄鄉,121.02566,24.58062,,,986054514,https://www.facebook.com/p/%E6%A3%AE%E4%B9%8B%E5%A5%A7-100089121821914/
雲境松林,苗栗縣,南庄鄉,120.971914,24.523248,蓬萊村大湳14鄰36號,,932094779,https://m.icamping.app/store/yjs495
星語軒渡假村,苗栗縣,南庄鄉,120.96363,24.53637,苗栗縣南庄鄉蓬萊村9鄰42份8號,37825359,,https://www.037825359.com.tw/
晴園山莊,苗栗縣,南庄鄉,120.987571,24.61477,南富村四灣76號,,988570855,https://www.facebook.com/sungardentrip/
六呆露營區,苗栗縣,南庄鄉,121.015367,24.608818,苗栗縣南庄鄉田美村,,906931657,http://www.sixfoolcamp.tw/
青杉嶴,苗栗縣,南庄鄉,121.040283,24.557089,苗栗縣南庄鄉東河村石壁23號,37821510,,https://www.facebook.com/Ao.cafe.BnB/
法愛露營區,苗栗縣,南庄鄉,121.025364,24.536712,東河村鹿場部落,,911770200,
旺角好望角露營區,苗栗縣,後龍鎮,120.73125,24.59762,苗栗縣後龍鎮中和里12鄰崎頂123之8號,37631166,,
好望角蕃薯園,苗栗縣,後龍鎮,120.731325,24.597341,苗栗縣後龍鎮中和里12鄰崎頂117號,37923953,,http://www.wkz.tw/
台灣水牛城,苗栗縣,後龍鎮,120.768068,24.587489,苗栗縣後龍鎮龍坑里17鄰十班坑181-11號,37732097,,https://www.732097.com.tw/
黃金好望角,苗栗縣,後龍鎮,120.763706,24.587727,,,920350365,http://www.goldenttcamp.com.tw/
藍天綠地露營區,苗栗縣,後龍鎮,120.764904,24.588187,苗栗縣後龍鎮福寧里頭湖6-2號,,952617157,https://www.facebook.com/bag1155/
杜石地一號,苗栗縣,苗栗市,120.7886,24.56623,苗栗縣苗栗市新英里1鄰新英9之1號,37375062,,https://www.facebook.com/DuShiDiNO1/
英台休閒牧場,苗栗縣,苗栗市,120.797161,24.560876,苗栗縣苗栗市新英27號,,921319464,https://www.facebook.com/%E8%8B%B1%E5%8F%B0%E4%BC%91%E9%96%92%E7%89%A7%E5%A0%B4-476556999176979/
盛格露營區,苗栗縣,苑裡鎮,120.740545,24.403902,,,932666974,https://m.facebook.com/yasugu2016
逸山露營,苗栗縣,苑裡鎮,120.730435,24.406035,,,931457202,
盛格（蕉埔）露營區,苗栗縣,苑裡鎮,120.74043,24.404344,苗栗縣苑裡鎮蕉埔里蕉埔1鄰3號,,932666974,https://www.facebook.com/yasugu2016/
揚昊休閒農場,苗栗縣,苑裡鎮,120.715933,24.414069,苗栗縣苑裡鎮蕉埔里8鄰蕉埔86-7號,37747711,,https://greenforest168.weebly.com/
珍愛-幸福親子手作露營趣,苗栗縣,苑裡鎮,120.738382,24.404758,1鄰7-2號,,975860756,
綠意山莊,苗栗縣,苑裡鎮,120.71534,24.41473,蕉埔里9鄰96之5號,37747711,911929611,https://www.greenforest.com.tw/
芬享露營區,苗栗縣,泰安鄉,120.909605,24.430484,5鄰47-25號,,906535556,https://m.icamping.app/store/fs009
高熊卡露營區,苗栗縣,泰安鄉,120.913357,24.4309,大興村4鄰59-3號,,966568125,https://m.icamping.app/store/gsk013
客泊樂野奢露營,苗栗縣,泰安鄉,120.913363,24.419939,,223702388,,https://www.kamper.land/zh-TW
水之悅休閒露營區,苗栗縣,泰安鄉,120.97425,24.385265,梅園12-9號,,916169822,https://www.facebook.com/p/%E6%B0%B4%E4%B9%8B%E6%82%85%E4%BC%91%E9%96%92%E9%9C%B2%E7%87%9F%E5%8D%80-100066862655492/
雲境露營區,苗栗縣,泰安鄉,120.919595,24.426828,大興村4鄰,,913309389,https://m.icamping.app/store/yj123
部落傳奇,苗栗縣,泰安鄉,120.949696,24.359076,象鼻村19-5號,,937705380,https://www.facebook.com/blcc523/?locale=zh_TW
司馬限雲端果園露營區,苗栗縣,泰安鄉,120.9484254,24.40646768,苗栗縣泰安鄉司馬限5鄰20號,,930697528,https://www.facebook.com/smxyd110/
樂沐絲莊園,苗栗縣,泰安鄉,120.926678,24.397055,苗栗縣泰安鄉司馬限林道,37995421,,https://www.facebook.com/Vacation.wuhuang/
友田坊營地,苗栗縣,泰安鄉,120.922167,24.443843,清安村洗水坑12鄰,,910922961,https://m.icamping.app/store/ytf272
秀山霧海,苗栗縣,泰安鄉,120.92845,24.42371,,,971775859,
水云山植物景觀休閒農場,苗栗縣,泰安鄉,120.9269566,24.42099527,高熊卡65號（清安豆腐街-清安國小-大坪部落-山居營地過後100公尺叉路-右轉往烏嘎彥-約300米右下即達）,,935228550,https://www.facebook.com/p/%E6%B0%B4%E4%BA%91%E5%B1%B1%E6%A4%8D%E7%89%A9%E6%99%AF%E8%A7%80%E4%BC%91%E9%96%92%E8%BE%B2%E5%A0%B4-100064117713428/
